raceId,year,round,name,date,completed_drivers,lap_drivers,pit_drivers,pit_events,sprint_scheduled,completed_with_lap_data,completed_with_pit_data,dry_status,no_red_flag_status,passes_completed_driver_rule,passes_driver_lap_rule,passes_driver_pit_rule,passes_data_availability_rule,passes_condition_provenance_rule,passes_all_rules,selected,selection_note
179,1999,5,Spanish Grand Prix,1999-05-30,5,21,0,0,False,5,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
180,1999,6,Canadian Grand Prix,1999-06-13,7,19,0,0,False,7,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
181,1999,7,French Grand Prix,1999-06-27,9,22,0,0,False,9,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
182,1999,8,British Grand Prix,1999-07-11,13,20,0,0,False,13,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
183,1999,9,Austrian Grand Prix,1999-07-25,6,22,0,0,False,6,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
184,1999,10,German Grand Prix,1999-08-01,9,20,0,0,False,9,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
185,1999,11,Hungarian Grand Prix,1999-08-15,7,22,0,0,False,7,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
186,1999,12,Belgian Grand Prix,1999-08-29,14,21,0,0,False,14,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
187,1999,13,Italian Grand Prix,1999-09-12,10,21,0,0,False,10,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
188,1999,14,European Grand Prix,1999-09-26,7,19,0,0,False,7,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
189,1999,15,Malaysian Grand Prix,1999-10-17,8,20,0,0,False,8,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
190,1999,16,Japanese Grand Prix,1999-10-31,5,21,0,0,False,5,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
191,1998,1,Australian Grand Prix,1998-03-08,2,21,0,0,False,2,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
192,1998,2,Brazilian Grand Prix,1998-03-29,4,21,0,0,False,4,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
193,1998,3,Argentine Grand Prix,1998-04-12,7,22,0,0,False,7,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
194,1998,4,San Marino Grand Prix,1998-04-26,5,21,0,0,False,5,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
195,1998,5,Spanish Grand Prix,1998-05-10,4,21,0,0,False,4,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
196,1998,6,Monaco Grand Prix,1998-05-24,4,20,0,0,False,4,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
197,1998,7,Canadian Grand Prix,1998-06-07,5,17,0,0,False,5,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
198,1998,8,French Grand Prix,1998-06-28,4,22,0,0,False,4,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
199,1998,9,British Grand Prix,1998-07-12,3,22,0,0,False,3,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
200,1998,10,Austrian Grand Prix,1998-07-26,7,20,0,0,False,7,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
201,1998,11,German Grand Prix,1998-08-02,11,21,0,0,False,11,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
202,1998,12,Hungarian Grand Prix,1998-08-16,5,21,0,0,False,5,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
203,1998,13,Belgian Grand Prix,1998-08-30,5,15,0,0,False,5,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
204,1998,14,Italian Grand Prix,1998-09-13,6,22,0,0,False,6,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
205,1998,15,Luxembourg Grand Prix,1998-09-27,7,22,0,0,False,7,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
206,1998,16,Japanese Grand Prix,1998-11-01,8,21,0,0,False,8,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
207,1997,1,Australian Grand Prix,1997-03-09,6,18,0,0,False,6,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
208,1997,2,Brazilian Grand Prix,1997-03-30,9,21,0,0,False,9,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
209,1997,3,Argentine Grand Prix,1997-04-13,7,20,0,0,False,7,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
210,1997,4,San Marino Grand Prix,1997-04-27,4,21,0,0,False,4,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
211,1997,5,Monaco Grand Prix,1997-05-11,4,21,0,0,False,4,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
212,1997,6,Spanish Grand Prix,1997-05-25,10,22,0,0,False,10,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
213,1997,7,Canadian Grand Prix,1997-06-15,7,19,0,0,False,7,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
214,1997,8,French Grand Prix,1997-06-29,6,22,0,0,False,6,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
215,1997,9,British Grand Prix,1997-07-13,6,20,0,0,False,6,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
216,1997,10,German Grand Prix,1997-07-27,7,21,0,0,False,7,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
217,1997,11,Hungarian Grand Prix,1997-08-10,8,22,0,0,False,8,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
218,1997,12,Belgian Grand Prix,1997-08-24,9,22,0,0,False,9,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
219,1997,13,Italian Grand Prix,1997-09-07,11,22,0,0,False,11,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
220,1997,14,Austrian Grand Prix,1997-09-21,9,21,0,0,False,9,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
221,1997,15,Luxembourg Grand Prix,1997-09-28,8,20,0,0,False,8,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
222,1997,16,Japanese Grand Prix,1997-10-12,9,21,0,0,False,9,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
223,1997,17,European Grand Prix,1997-10-26,10,22,0,0,False,10,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
224,1996,1,Australian Grand Prix,1996-03-10,5,19,0,0,False,5,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
225,1996,2,Brazilian Grand Prix,1996-03-31,2,21,0,0,False,2,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
226,1996,3,Argentine Grand Prix,1996-04-07,8,22,0,0,False,8,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
227,1996,4,European Grand Prix,1996-04-28,9,20,0,0,False,9,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
228,1996,5,San Marino Grand Prix,1996-05-05,5,21,0,0,False,5,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
229,1996,6,Monaco Grand Prix,1996-05-19,3,16,0,0,False,3,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
230,1996,7,Spanish Grand Prix,1996-06-02,3,17,0,0,False,3,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
231,1996,8,Canadian Grand Prix,1996-06-16,4,22,0,0,False,4,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
232,1996,9,French Grand Prix,1996-06-30,5,21,0,0,False,5,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
233,1996,10,British Grand Prix,1996-07-14,5,20,0,0,False,5,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
234,1996,11,German Grand Prix,1996-07-28,7,18,0,0,False,7,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
235,1996,12,Hungarian Grand Prix,1996-08-11,3,19,0,0,False,3,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
236,1996,13,Belgian Grand Prix,1996-08-25,8,16,0,0,False,8,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
237,1996,14,Italian Grand Prix,1996-09-08,5,20,0,0,False,5,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
238,1996,15,Portuguese Grand Prix,1996-09-22,6,20,0,0,False,6,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
239,1996,16,Japanese Grand Prix,1996-10-13,10,18,0,0,False,10,0,not present in supplied CSV schema,not present in supplied CSV schema,True,True,False,False,False,False,False,
240,1995,1,Brazilian Grand Prix,1995-03-26,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
241,1995,2,Argentine Grand Prix,1995-04-09,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
242,1995,3,San Marino Grand Prix,1995-04-30,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
243,1995,4,Spanish Grand Prix,1995-05-14,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
244,1995,5,Monaco Grand Prix,1995-05-28,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
245,1995,6,Canadian Grand Prix,1995-06-11,5,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
246,1995,7,French Grand Prix,1995-07-02,5,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
247,1995,8,British Grand Prix,1995-07-16,5,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
248,1995,9,German Grand Prix,1995-07-30,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
249,1995,10,Hungarian Grand Prix,1995-08-13,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
250,1995,11,Belgian Grand Prix,1995-08-27,10,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
251,1995,12,Italian Grand Prix,1995-09-10,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
252,1995,13,Portuguese Grand Prix,1995-09-24,5,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
253,1995,14,European Grand Prix,1995-10-01,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
254,1995,15,Pacific Grand Prix,1995-10-22,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
255,1995,16,Japanese Grand Prix,1995-10-29,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
256,1995,17,Australian Grand Prix,1995-11-12,1,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
257,1994,1,Brazilian Grand Prix,1994-03-27,1,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
258,1994,2,Pacific Grand Prix,1994-04-17,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
259,1994,3,San Marino Grand Prix,1994-05-01,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
